SJ0405MXDHTHWPR,,,,,,,,,,,
CRSMW,,,,,,,,,,,
10,0,12.5,,,,,,,,,
1,2023,11,1300,6.925,73.75,3.7,0,230,,,
1,2023,11,1400,8.375,68.75,3.3,0,221,,,
1,2023,11,1500,8.9,65.75,3.025,0,231,,,
1,2023,11,1600,8.6,67.5,2.875,0,154,,,
1,2023,11,1700,8.1,68.75,2.9,0,7,,,
1,2023,11,1800,7.75,70,2.625,0,0,,,
1,2023,11,1900,7.05,77.75,1.925,0,0,,,
1,2023,11,2000,6.1,88.25,3.025,0,0,,,
1,2023,11,2100,6.075,89.5,2.35,0,0,,,
1,2023,11,2200,6.375,91,3.375,0,0,,,
1,2023,11,2300,6.7,93.5,2.825,0,0,,,
1,2023,11,2400,6.925,96,2.3,0,0,,,
1,2023,12,100,7.2,97,2.625,0,0,,,
1,2023,12,200,7.7,96,2.35,0,0,,,
1,2023,12,300,8,94.25,2.325,0,0,,,
1,2023,12,400,7.875,95,1.475,0,0,,,
1,2023,12,500,7.1,95.75,1.175,0,0,,,
1,2023,12,600,7.275,97,0.925,0,0,,,
1,2023,12,700,7.025,97,0.525,0,0,,,
1,2023,12,800,6.725,97.25,0.525,0,0,,,
1,2023,12,900,7.05,98,1.4,0,21,,,
1,2023,12,1000,6.925,98,2.1,0,6,,,
1,2023,12,1100,6.2,97,2.5,0,11,,,
1,2023,12,1200,4.95,96.75,4.25,0,44,,,
1,2023,12,1300,4.475,97,4.125,0,39,,,
1,2023,12,1400,4.1,97.75,3.975,0,14,,,
1,2023,12,1500,2.9,97.75,5,0,9,,,
1,2023,12,1600,2.225,97,5.45,0,4,,,
1,2023,12,1700,2.1,97,5.275,0,6,,,
1,2023,12,1800,2.125,97.75,5.825,0,0,,,
1,2023,12,1900,1.8,97,6.425,0,0,,,
1,2023,12,2000,1.575,97,6.725,0,0,,,
1,2023,12,2100,0.875,97.25,5.125,0,0,,,
1,2023,12,2200,0.5,98,4.55,0,0,,,
1,2023,12,2300,0.3,98,4.775,0,0,,,
1,2023,12,2400,0.05,99,5.55,0,0,,,
1,2023,13,100,-0.125,98,5.875,0,0,,,
1,2023,13,200,-0.375,98.5,5.475,0,0,,,
1,2023,13,300,-0.7,98,4.175,0,0,,,
1,2023,13,400,-0.775,94.75,0,0,0,,,
1,2023,13,500,-1.05,91,0,0,0,,,
1,2023,13,600,-1.325,90,0,0,0,,,
1,2023,13,700,-1.6,89.25,0,0,0,,,
1,2023,13,800,-1.875,92.25,0,0,0,,,
1,2023,13,900,-2.025,93,0,0,14,,,
1,2023,13,1000,-1.9,91,0,0,48,,,
1,2023,13,1100,-1.9,90,0,0,55,,,
1,2023,13,1200,-2.025,88,0,0,97,,,
1,2023,13,1300,-2.325,83.75,0,0,64,,,
1,2023,13,1400,-2.45,83,0,0,57,,,
1,2023,13,1500,-2.575,82.5,0,0,18,,,
1,2023,13,1600,-2.7,84.75,0,0,10,,,
1,2023,13,1700,-2.675,86,0.6,0,10,,,
1,2023,13,1800,-2.575,84.75,5,0,0,,,
1,2023,13,1900,-2.475,81.75,4.925,0,0,,,
1,2023,13,2000,-2.7,83.75,5.35,0,0,,,
1,2023,13,2100,-3.125,86.5,5.6,0,0,,,
1,2023,13,2200,-3.35,88,4.9,0,0,,,
1,2023,13,2300,-3.525,86.5,4.5,0,0,,,
1,2023,13,2400,-3.55,82.75,5.125,0,0,,,
1,2023,14,100,-3.95,82,5.225,0,0,,,
